allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,object_class,sense_status,expected_receptive,expected_productive,formulaic_expectation,grammar_pcic_section,grammar_category,grammar_kind,mwu_object_class,mwu_subtype,first_introduction_island,module_id,module_name,island_name,global_island_order,allocation_authority,allocation_basis,allocation_reason,source_assertion_ids,regional_policy,v1_41_planning_budget,v1_42_actual_count_for_target_type,story_blueprint_status,notes,v1_42_first_introduction_island,first_introduction_story,local_reuse_story,near_transfer_story,distant_or_terminal_story,recycle_route_class,v1_43_first_introduction_story,v1_43_local_reuse_story,v1_43_near_transfer_story,v1_43_distant_or_terminal_story,v1_44_sequence_audit_status
SEQ-A1-000338,MWU_SOURCE_UNIT,12B1-MWU-0159,en la mañana,,,12B1-MWU-0159,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,TARGET_PROFILE_ONLY,NO_DEFAULT,,,,COLLOCATION,LEXICAL_COLLOCATION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S3,A1-M03-I01-S4,A1-M03-I02-S3,A1-M04-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S2,A1-M03-I01-S3,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000339,MWU_SOURCE_UNIT,12B1-MWU-0160,en la noche,,,12B1-MWU-0160,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,TARGET_PROFILE_ONLY,NO_DEFAULT,,,,COLLOCATION,LEXICAL_COLLOCATION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S1,A1-M03-I01-S3,A1-M03-I02-S3,A1-M04-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S1,A1-M03-I01-S2,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000340,MWU_SOURCE_UNIT,12B1-MWU-0161,en la tarde,,,12B1-MWU-0161,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,TARGET_PROFILE_ONLY,NO_DEFAULT,,,,COLLOCATION,LEXICAL_COLLOCATION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S2,A1-M03-I01-S3,A1-M03-I02-S1,A1-M04-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S2,A1-M03-I01-S3,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000341,MWU_SOURCE_UNIT,12B1-MWU-0172,por la mañana,LEX-A1-000448,SENSE-A1-000456,12B1-MWU-0172,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,ADVERBIAL_OR_PREPOSITIONAL_LOCUTION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S3,A1-M03-I01-S4,A1-M03-I02-S1,A1-M04-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S1,A1-M03-I01-S2,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000342,MWU_SOURCE_UNIT,12B1-MWU-0173,por la noche,LEX-A1-000449,SENSE-A1-000457,12B1-MWU-0173,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,ADVERBIAL_OR_PREPOSITIONAL_LOCUTION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S1,A1-M03-I01-S4,A1-M03-I02-S1,A1-M04-I01-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S2,A1-M03-I01-S3,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000343,MWU_SOURCE_UNIT,12B1-MWU-0174,por la tarde,LEX-A1-000450,SENSE-A1-000458,12B1-MWU-0174,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,ADVERBIAL_OR_PREPOSITIONAL_LOCUTION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S2,A1-M03-I01-S4,A1-M03-I02-S2,A1-M04-I01-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S1,A1-M03-I01-S2,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000344,MWU_SOURCE_UNIT,12B1-MWU-0187,todos los días,,,12B1-MWU-0187,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,COLLOCATION,LEXICAL_COLLOCATION,A1-M03-I01,M03,"Tiempo, rutina, estudio y trabajo","Fecha, hora y calendario",9,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,6,10,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I01,A1-M03-I01-S3,A1-M03-I01-S4,A1-M03-I02-S3,A1-M04-I01-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I01-S1,A1-M03-I01-S2,A1-M03-I02-S2,A1-M04-I01-S3,PASS
SEQ-A1-000345,SENSE,SENSE-A1-000042,antes,LEX-A1-000042,SENSE-A1-000042,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000265,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000346,SENSE,SENSE-A1-000062,bañarse,LEX-A1-000062,SENSE-A1-000062,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000288,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S4,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000347,SENSE,SENSE-A1-000070,beber,LEX-A1-000070,SENSE-A1-000070,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000298,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S3,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000348,SENSE,SENSE-A1-000122,cenar,LEX-A1-000120,SENSE-A1-000122,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000364,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S1,A1-M04-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000349,SENSE,SENSE-A1-000147,comer,LEX-A1-000145,SENSE-A1-000147,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000398,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S3,A1-M03-I03-S4,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000350,SENSE,SENSE-A1-000185,desayunar,LEX-A1-000182,SENSE-A1-000185,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000441,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000351,SENSE,SENSE-A1-000188,después,LEX-A1-000185,SENSE-A1-000188,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000445,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S1,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000352,SENSE,SENSE-A1-000191,diente,LEX-A1-000188,SENSE-A1-000191,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000448,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S3,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000353,SENSE,SENSE-A1-000204,ducharse,LEX-A1-000200,SENSE-A1-000204,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000461,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000354,SENSE,SENSE-A1-000219,enfermo,LEX-A1-000215,SENSE-A1-000219,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000476,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S4,A1-M04-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000355,SENSE,SENSE-A1-000286,hacer,LEX-A1-000281,SENSE-A1-000286,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000560;SA-A1-000561,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S3,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000356,SENSE,SENSE-A1-000314,jabón,LEX-A1-000308,SENSE-A1-000314,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000592,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S1,A1-M04-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000357,SENSE,SENSE-A1-000330,lavarse,LEX-A1-000324,SENSE-A1-000330,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000608,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S3,A1-M03-I03-S4,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000358,SENSE,SENSE-A1-000336,levantarse,LEX-A1-000330,SENSE-A1-000336,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000614,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000359,SENSE,SENSE-A1-000352,mano,LEX-A1-000346,SENSE-A1-000352,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000634,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S1,A1-M04-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000360,SENSE,SENSE-A1-000367,merendar,LEX-A1-000361,SENSE-A1-000367,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000650,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S3,A1-M04-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000361,SENSE,SENSE-A1-000404,normalmente,LEX-A1-000397,SENSE-A1-000404,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000695,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000362,SENSE,SENSE-A1-000412,nunca,LEX-A1-000405,SENSE-A1-000412,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000706,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S4,A1-M04-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S2,A1-M03-I02-S3,A1-M03-I03-S2,A1-M04-I02-S3,PASS
SEQ-A1-000363,SENSE,SENSE-A1-000512,se,LEX-A1-000503,SENSE-A1-000512,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M03-I02,M03,"Tiempo, rutina, estudio y trabajo",Mi día,10,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000826,,20,20,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M03-I02,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S3,A1-M04-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M03-I02-S1,A1-M03-I02-S2,A1-M03-I03-S2,A1-M04-I02-S3,PASS
